pair_id,prev_timestamp,curr_timestamp,trajectory_timestamp,delta_x,delta_y,delta_z,delta_yaw,yaw,pitch,roll,image_pair_path
pair_0120,1703165207.7763798,1703165207.8766074,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0120
pair_0121,1703165207.8766074,1703165207.976911,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0121
pair_0122,1703165207.976911,1703165208.1261666,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0122
pair_0123,1703165208.1261666,1703165208.2266376,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0123
pair_0124,1703165208.2266376,1703165208.326695,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0124
pair_0125,1703165208.326695,1703165208.4760847,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0125
pair_0126,1703165208.4760847,1703165208.5763688,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0126
pair_0127,1703165208.5763688,1703165208.6766963,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0127
pair_0128,1703165208.6766963,1703165208.826286,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0128
pair_0129,1703165208.826286,1703165208.9268425,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0129
pair_0130,1703165208.9268425,1703165209.075727,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0130
pair_0131,1703165209.075727,1703165209.1770997,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0131
pair_0132,1703165209.1770997,1703165209.3266518,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0132
pair_0133,1703165209.3266518,1703165209.476261,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0133
pair_0134,1703165209.476261,1703165209.6266742,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0134
pair_0135,1703165209.6266742,1703165209.7761087,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0135
pair_0136,1703165209.7761087,1703165209.9257731,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0136
pair_0137,1703165209.9257731,1703165210.0263343,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0137
pair_0138,1703165210.0263343,1703165210.1766503,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0138
pair_0139,1703165210.1766503,1703165210.3264973,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0139
pair_0140,1703165210.3264973,1703165210.426574,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0140
pair_0141,1703165210.426574,1703165210.5267224,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0141
pair_0142,1703165210.5267224,1703165210.6272433,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0142
pair_0143,1703165210.6272433,1703165210.776142,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0143
pair_0144,1703165210.776142,1703165210.8764517,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0144
pair_0145,1703165210.8764517,1703165211.026243,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0145
pair_0146,1703165211.026243,1703165211.1765413,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0146
pair_0147,1703165211.1765413,1703165211.3270056,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0147
pair_0148,1703165211.3270056,1703165211.4757195,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0148
pair_0149,1703165211.4757195,1703165211.5763597,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0149
pair_0150,1703165211.5763597,1703165211.726735,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0150
pair_0151,1703165211.726735,1703165211.8267987,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0151
pair_0152,1703165211.8267987,1703165211.9767768,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0152
pair_0153,1703165211.9767768,1703165212.1269717,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0153
pair_0154,1703165212.1269717,1703165212.2769892,1703165206.337913,-0.0624261753510424,0.0328403910475956,-0.003864581181298,0.0345130707967489,2.5354836936142453,0.1463632811723594,-0.0681799707625545,/app/output/image_pairs/pair_0154
pair_0155,1703165212.2769892,1703165212.4258044,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0155
pair_0156,1703165212.4258044,1703165212.526519,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0156
pair_0157,1703165212.526519,1703165212.6759834,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0157
pair_0158,1703165212.6759834,1703165212.7762961,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0158
pair_0159,1703165212.7762961,1703165212.9261177,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0159
pair_0160,1703165212.9261177,1703165213.0263622,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0160
pair_0161,1703165213.0263622,1703165213.1757848,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0161
pair_0162,1703165213.1757848,1703165213.3258607,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0162
pair_0163,1703165213.3258607,1703165213.4262483,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0163
pair_0164,1703165213.4262483,1703165213.5759065,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0164
pair_0165,1703165213.5759065,1703165213.6760216,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0165
pair_0166,1703165213.6760216,1703165213.8262734,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0166
pair_0167,1703165213.8262734,1703165213.926339,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0167
pair_0168,1703165213.926339,1703165214.026535,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0168
pair_0169,1703165214.026535,1703165214.1760607,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0169
pair_0170,1703165214.1760607,1703165214.3265114,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0170
pair_0171,1703165214.3265114,1703165214.4266286,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0171
pair_0172,1703165214.4266286,1703165214.526681,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0172
pair_0173,1703165214.526681,1703165214.6762388,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0173
pair_0174,1703165214.6762388,1703165214.8254845,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0174
pair_0175,1703165214.8254845,1703165214.926134,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0175
pair_0176,1703165214.926134,1703165215.0765238,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0176
pair_0177,1703165215.0765238,1703165215.2268763,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0177
pair_0178,1703165215.2268763,1703165215.3759432,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0178
pair_0179,1703165215.3759432,1703165215.526328,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0179
pair_0180,1703165215.526328,1703165215.6263947,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0180
pair_0181,1703165215.6263947,1703165215.7766685,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0181
pair_0182,1703165215.7766685,1703165215.9263682,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0182
pair_0183,1703165215.9263682,1703165216.0761833,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0183
pair_0184,1703165216.0761833,1703165216.2261865,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0184
pair_0185,1703165216.2261865,1703165216.3262434,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0185
pair_0186,1703165216.3262434,1703165216.4263768,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0186
pair_0187,1703165216.4263768,1703165216.526802,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0187
pair_0188,1703165216.526802,1703165216.6765625,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0188
pair_0189,1703165216.6765625,1703165216.8261335,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0189
pair_0190,1703165216.8261335,1703165216.9267147,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0190
pair_0191,1703165216.9267147,1703165217.0767128,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0191
pair_0192,1703165217.0767128,1703165217.176718,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0192
pair_0193,1703165217.176718,1703165217.276827,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0193
pair_0194,1703165217.276827,1703165217.42564,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0194
pair_0195,1703165217.42564,1703165217.5262265,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0195
pair_0196,1703165217.5262265,1703165217.6264641,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0196
pair_0197,1703165217.6264641,1703165217.7766721,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0197
pair_0198,1703165217.7766721,1703165217.9261382,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0198
pair_0199,1703165217.9261382,1703165218.0268784,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0199
pair_0200,1703165218.0268784,1703165218.1270492,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0200
pair_0201,1703165218.1270492,1703165218.275718,1703165218.217913,-0.8294360081548451,-2.6640588916533288,-0.0697942465538132,-3.255326943567944,-0.7198432499536985,-0.1210519499255021,0.0829632062921442,/app/output/image_pairs/pair_0201
pair_0202,1703165218.275718,1703165218.3770628,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0202
pair_0203,1703165218.3770628,1703165218.526306,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0203
pair_0204,1703165218.526306,1703165218.6263995,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0204
pair_0205,1703165218.6263995,1703165218.7267325,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0205
pair_0206,1703165218.7267325,1703165218.8759992,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0206
pair_0207,1703165218.8759992,1703165218.9761038,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0207
pair_0208,1703165218.9761038,1703165219.1257043,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0208
pair_0209,1703165219.1257043,1703165219.2257195,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0209
pair_0210,1703165219.2257195,1703165219.32675,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0210
pair_0211,1703165219.32675,1703165219.4753647,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0211
pair_0212,1703165219.4753647,1703165219.5762756,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0212
pair_0213,1703165219.5762756,1703165219.7265859,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0213
pair_0214,1703165219.7265859,1703165219.8756697,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0214
pair_0215,1703165219.8756697,1703165219.9759867,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0215
pair_0216,1703165219.9759867,1703165220.0763564,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0216
pair_0217,1703165220.0763564,1703165220.226377,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0217
pair_0218,1703165220.226377,1703165220.3266082,1703165218.237913,0.0148199124469075,-0.0033059781397888,-0.0003417646386838,0.0125869549149949,-0.7072562950387036,-0.1259902656477714,0.0806520544903281,/app/output/image_pairs/pair_0218
pair_0219,1703165220.3266082,1703165220.4766433,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0219
pair_0220,1703165220.4766433,1703165220.6255972,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0220
pair_0221,1703165220.6255972,1703165220.7257316,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0221
pair_0222,1703165220.7257316,1703165220.8258421,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0222
pair_0223,1703165220.8258421,1703165220.9260728,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0223
pair_0224,1703165220.9260728,1703165221.0264747,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0224
pair_0225,1703165221.0264747,1703165221.1771338,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0225
pair_0226,1703165221.1771338,1703165221.32693,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0226
pair_0227,1703165221.32693,1703165221.4769185,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0227
pair_0228,1703165221.4769185,1703165221.6258445,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0228
pair_0229,1703165221.6258445,1703165221.776925,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0229
pair_0230,1703165221.776925,1703165221.9260998,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0230
pair_0231,1703165221.9260998,1703165222.075552,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0231
pair_0232,1703165222.075552,1703165222.1761308,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0232
pair_0233,1703165222.1761308,1703165222.2766821,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0233
pair_0234,1703165222.2766821,1703165222.4257853,1703165222.4179127,1.4663949253186717,-0.3991403742319886,0.2321677523719915,1.225174683090536,0.5179183880518324,0.0683676295645914,0.1240787577669031,/app/output/image_pairs/pair_0234
pair_0235,1703165222.4257853,1703165222.5263531,1703165222.477913,0.0065620374731354,0.0053856907059368,0.0020924217178635,0.0098983917694656,0.5451026427382841,0.0722092632529239,0.1230192279735291,/app/output/image_pairs/pair_0235
pair_0236,1703165222.5263531,1703165222.626498,1703165222.577913,0.006246684206089,0.0034750753674039,0.001596101792416,0.0002200098409842,0.5633097163181578,0.0756388120945617,0.1204893243176676,/app/output/image_pairs/pair_0236
pair_0237,1703165222.626498,1703165222.7271307,1703165222.6779127,0.0061024100210582,0.00329969571027,0.0017574061733202,0.0103363805865978,0.58989610898842,0.0779363495165845,0.1083127217569006,/app/output/image_pairs/pair_0237
pair_0238,1703165222.7271307,1703165222.8758047,1703165222.7979128,0.008265989385543,0.0033948744436238,0.001646809648759,0.0016549396949148,0.6344831651821312,0.0804021540937059,0.1058989114499534,/app/output/image_pairs/pair_0238
pair_0239,1703165222.8758047,1703165222.9761403,1703165222.9179127,0.006616742468795,0.0057478268482327,0.0005440882928767,0.0111849664087626,0.6645172881594853,0.0852232634803919,0.0869588403446389,/app/output/image_pairs/pair_0239
pair_0240,1703165222.9761403,1703165223.07644,1703165223.0179129,0.0040251140784075,0.0026371565111178,-0.0009488075657363,0.0064134865137954,0.7688331705559068,0.0559381912910869,0.0733694123662454,/app/output/image_pairs/pair_0240
